review_id,user_id,movie_id,rating,review_date,device_type,is_verified_watch,helpful_votes,total_votes,review_text,sentiment,sentiment_score
review_000231,user_04299,movie_0756,4,2024-08-25,Smart TV,True,2.0,4.0,Fantastic cinematography and plot twists.,positive,0.705
review_000232,user_07172,movie_0499,5,2025-05-17,Tablet,True,0.0,2.0,Amazing show! Couldn't stop watching.,positive,0.705
review_000233,user_04487,movie_0708,4,2025-01-06,Smart TV,True,3.0,4.0,This movie exceeded my expectations.,positive,0.624
review_000234,user_06435,movie_0302,4,2025-09-06,Smart TV,True,3.0,3.0,Fantastic cinematography and plot twists.,positive,0.758
review_000235,user_01993,movie_0335,3,2024-09-17,Tablet,True,1.0,3.0,Mixed feelings about this one.,neutral,0.58
review_000236,user_00582,movie_0964,3,2025-01-11,Mobile,True,,,Decent watch but forgettable.,neutral,0.422
review_000237,user_07928,movie_0234,5,2024-12-27,Tablet,True,4.0,4.0,Absolutely loved this movie. Great acting and storyline.,positive,0.982
review_000238,user_06449,movie_0724,3,2025-04-25,Mobile,True,6.0,6.0,It's fine for background watching.,neutral,0.594
review_000239,user_06390,movie_0107,5,2024-08-09,Mobile,True,4.0,5.0,Absolutely loved this movie. Great acting and storyline.,positive,0.63
review_000240,user_00229,movie_0927,3,2024-08-22,Smart TV,True,5.0,9.0,It was okay. Nothing special.,neutral,0.49
review_000241,user_04115,movie_0032,2,2024-01-30,Mobile,True,,,Slow paced and boring.,negative,0.091
review_000242,user_01510,movie_0368,4,2024-09-19,Tablet,True,3.0,3.0,Incredible story telling. Kept me engaged throughout.,positive,
review_000243,user_05817,movie_0584,4,2025-12-03,Mobile,True,4.0,4.0,This movie exceeded my expectations.,positive,0.813
review_000244,user_08910,movie_0337,1,2024-03-13,Tablet,False,1.0,3.0,Slow paced and boring.,negative,0.263
review_000245,user_06537,movie_0568,3,2024-06-11,Smart TV,False,1.0,5.0,It's fine for background watching.,neutral,0.579
review_000246,user_08996,movie_0869,3,2025-01-23,Laptop,True,,,It was okay. Nothing special.,neutral,0.52
review_000247,user_05939,movie_0102,4,2024-03-22,Laptop,True,3.0,9.0,Fantastic cinematography and plot twists.,positive,0.935
review_000248,user_03291,movie_0272,5,2024-04-09,Smart TV,True,4.0,7.0,Fantastic cinematography and plot twists.,positive,0.711
review_000249,user_08262,movie_0889,4,2024-08-05,Smart TV,False,2.0,2.0,Outstanding direction and screenplay.,positive,0.954
review_000250,user_08795,movie_0631,1,2024-07-02,Laptop,True,1.0,8.0,Disappointing. Expected much more.,negative,0.138
review_000251,user_00603,movie_0380,3,2025-04-01,Tablet,True,1.0,6.0,Has its moments but overall average.,neutral,0.446
review_000252,user_02460,movie_0138,1,2024-09-22,Laptop,True,3.0,7.0,Disappointing. Expected much more.,negative,
review_000253,user_07941,movie_0617,3,2025-09-02,Mobile,False,7.0,7.0,It's fine for background watching.,neutral,0.485
review_000254,user_02339,movie_0523,5,2024-12-24,Laptop,True,1.0,10.0,Brilliant performance by the cast. Must watch!,positive,0.655
review_000255,user_02497,movie_0060,5,2025-05-21,Smart TV,True,3.0,7.0,Brilliant performance by the cast. Must watch!,positive,0.776
review_000256,user_06773,movie_0351,3,2025-01-17,Tablet,True,3.0,4.0,Mixed feelings about this one.,neutral,0.484
review_000257,user_05971,movie_0813,3,2024-06-01,Mobile,False,,,Watchable but predictable.,neutral,0.573
review_000258,user_00917,movie_0586,4,2025-02-12,Mobile,True,2.0,4.0,This series is a masterpiece!,positive,0.603
review_000259,user_01242,movie_0514,4,2024-07-19,Laptop,True,,,Outstanding direction and screenplay.,positive,0.948
review_000260,user_06637,movie_0926,4,2024-10-13,Mobile,True,5.0,6.0,Perfect blend of drama and action.,positive,0.822
review_000261,user_09340,movie_0454,3,2024-04-19,Tablet,True,,,Okay for a one-time watch.,neutral,0.484
review_000262,user_04715,movie_0917,4,2024-03-11,Smart TV,True,2.0,4.0,Amazing show! Couldn't stop watching.,positive,0.786
review_000263,user_06583,movie_0786,2,2024-02-22,Laptop,True,,,Not my cup of tea. Too violent.,negative,0.0
review_000264,user_04756,movie_0671,1,2024-10-02,Tablet,True,3.0,6.0,Poor acting and weak plot.,negative,
review_000265,user_05473,movie_0228,3,2024-04-23,Laptop,True,5.0,5.0,Could have been better.,neutral,0.416
review_000266,user_02523,movie_0408,3,2024-06-01,Mobile,True,,,Okay for a one-time watch.,neutral,0.565
review_000267,user_07220,movie_0884,4,2025-06-18,Smart TV,True,7.0,7.0,One of the best series I've ever watched. Highly recommend!,positive,0.753
review_000268,user_02517,movie_0178,1,2025-10-13,Laptop,True,2.0,8.0,Not my cup of tea. Too violent.,negative,0.106
review_000269,user_03545,movie_0338,4,2025-10-28,Tablet,True,,,Perfect blend of drama and action.,positive,0.733
review_000270,user_04233,movie_0049,4,2025-02-26,Laptop,True,6.0,6.0,This series is a masterpiece!,positive,
review_000271,user_01817,movie_0893,2,2024-02-24,Smart TV,False,2.0,7.0,Slow paced and boring.,negative,0.005
review_000272,user_07829,movie_0668,4,2024-10-08,Laptop,True,1.0,4.0,Outstanding direction and screenplay.,positive,0.945
review_000273,user_09028,movie_0953,5,2025-06-07,Mobile,True,2.0,6.0,Incredible story telling. Kept me engaged throughout.,positive,0.858
review_000274,user_05073,movie_0935,5,2024-01-18,Mobile,False,1.0,8.0,,positive,0.814
review_000275,user_06404,movie_0325,5,2024-03-14,Smart TV,True,3.0,7.0,Outstanding direction and screenplay.,positive,0.999
review_000276,user_06394,movie_0971,5,2024-07-03,Mobile,True,,,Amazing show! Couldn't stop watching.,positive,0.938
review_000277,user_09915,movie_0050,4,2024-11-18,Mobile,True,2.0,5.0,Amazing show! Couldn't stop watching.,positive,0.766
review_000278,user_02822,movie_0861,4,2025-01-09,Mobile,True,4.0,5.0,Perfect blend of drama and action.,positive,0.979
review_000279,user_07554,movie_0362,4,2025-06-17,Smart TV,True,2.0,2.0,Incredible story telling. Kept me engaged throughout.,positive,0.841
review_000280,user_04182,movie_0142,3,2025-06-19,Laptop,False,,,Average movie. Some good moments.,neutral,0.454
review_000281,user_03948,movie_0697,3,2024-02-16,Laptop,True,4.0,5.0,Decent watch but forgettable.,neutral,0.479
review_000282,user_02778,movie_0225,3,2025-01-26,Smart TV,True,0.0,3.0,It was okay. Nothing special.,neutral,0.536
review_000283,user_01569,movie_0913,3,2024-07-28,Smart TV,False,3.0,3.0,It was okay. Nothing special.,neutral,
review_000284,user_07002,movie_0571,5,2025-06-19,Tablet,True,5.0,7.0,Outstanding direction and screenplay.,positive,0.725
review_000285,user_03397,movie_0984,5,2024-11-12,Tablet,False,2.0,11.0,Incredible story telling. Kept me engaged throughout.,positive,0.935
review_000286,user_07706,movie_0568,4,2025-06-18,Smart TV,True,0.0,5.0,Absolutely loved this movie. Great acting and storyline.,positive,0.623
review_000287,user_02661,movie_0764,3,2024-08-18,Laptop,False,,,Average movie. Some good moments.,neutral,0.542
review_000288,user_05514,movie_0688,2,2024-09-07,Smart TV,True,2.0,11.0,Disappointing. Expected much more.,negative,0.1
review_000289,user_00172,movie_0622,5,2024-07-22,Tablet,True,5.0,5.0,Absolutely loved this movie. Great acting and storyline.,positive,0.639
review_000290,user_05416,movie_0755,1,2025-03-16,Tablet,True,2.0,6.0,Not my cup of tea. Too violent.,negative,0.339
review_000291,user_07923,movie_0278,4,2025-08-09,Smart TV,True,2.0,4.0,This series is a masterpiece!,positive,0.779
review_000292,user_00154,movie_0721,3,2025-02-15,Tablet,True,2.0,5.0,Mixed feelings about this one.,neutral,0.514
review_000293,user_02846,movie_0037,5,2024-04-21,Tablet,True,3.0,7.0,,positive,0.979
review_000294,user_07293,movie_0925,5,2024-10-19,Laptop,False,5.0,5.0,Absolutely loved this movie. Great acting and storyline.,positive,
review_000295,user_08633,movie_0914,3,2024-09-27,Laptop,True,3.0,8.0,Has its moments but overall average.,neutral,0.408
review_000296,user_03905,movie_0473,2,2025-01-16,Mobile,False,,,Disappointing. Expected much more.,negative,0.165
review_000297,user_00039,movie_0234,2,2025-11-01,Tablet,True,1.0,3.0,Not worth the time. Very predictable.,negative,0.311
review_000298,user_00867,movie_0292,4,2024-07-11,Mobile,True,3.0,5.0,Brilliant performance by the cast. Must watch!,positive,0.671
review_000299,user_06665,movie_0223,3,2024-07-30,Mobile,False,,,It was okay. Nothing special.,neutral,0.519
review_000300,user_08881,movie_0085,4,2025-07-24,Tablet,True,3.0,5.0,One of the best series I've ever watched. Highly recommend!,positive,0.774
review_000301,user_03288,movie_0987,3,2025-08-17,Laptop,True,1.0,8.0,Decent watch but forgettable.,neutral,0.56
review_000302,user_02576,movie_0821,3,2024-05-29,Mobile,True,3.0,4.0,Mixed feelings about this one.,neutral,0.481
review_000303,user_07292,movie_0121,2,2024-09-28,Mobile,True,4.0,4.0,Not my cup of tea. Too violent.,negative,0.09
review_000304,user_09395,movie_0499,5,2025-01-28,Smart TV,True,1.0,6.0,Outstanding direction and screenplay.,positive,0.747
review_000305,user_08386,movie_0261,3,2025-06-24,Laptop,False,5.0,5.0,It's fine for background watching.,neutral,0.543
review_000306,user_00561,movie_0826,2,2025-08-26,Smart TV,True,1.0,3.0,Slow paced and boring.,negative,0.155
review_000307,user_03772,movie_0198,3,2025-12-24,Tablet,True,7.0,7.0,Average movie. Some good moments.,neutral,0.482
review_000308,user_04006,movie_0680,5,2025-08-13,Smart TV,False,5.0,5.0,Outstanding direction and screenplay.,positive,0.777
review_000309,user_05915,movie_0237,3,2025-05-24,Tablet,True,6.0,6.0,Not bad but not great either.,neutral,0.535
review_000310,user_09275,movie_0726,2,2025-07-02,Tablet,True,2.0,7.0,,negative,0.015
review_000311,user_03851,movie_0795,4,2024-01-10,Laptop,False,3.0,3.0,One of the best series I've ever watched. Highly recommend!,positive,0.822
review_000312,user_05770,movie_0761,5,2024-12-06,Tablet,False,5.0,5.0,Brilliant performance by the cast. Must watch!,positive,0.635
review_000313,user_07893,movie_0532,2,2025-05-20,Mobile,False,6.0,6.0,Poor acting and weak plot.,negative,0.238
review_000314,user_05917,movie_0886,4,2024-07-30,Laptop,True,,,Perfect blend of drama and action.,positive,
review_000315,user_03994,movie_0686,4,2025-12-19,Laptop,True,3.0,7.0,Incredible story telling. Kept me engaged throughout.,positive,0.632
review_000316,user_05777,movie_0122,5,2025-01-21,Mobile,True,3.0,3.0,Perfect blend of drama and action.,positive,0.724
review_000317,user_08117,movie_0887,5,2024-02-29,Tablet,True,4.0,4.0,This series is a masterpiece!,positive,0.855
review_000318,user_09149,movie_0119,4,2025-07-03,Smart TV,True,1.0,3.0,Brilliant performance by the cast. Must watch!,positive,0.872
review_000319,user_03496,movie_0453,4,2024-10-28,Laptop,True,4.0,5.0,One of the best series I've ever watched. Highly recommend!,positive,0.678
review_000320,user_01410,movie_0355,5,2024-10-18,Mobile,True,3.0,3.0,Fantastic cinematography and plot twists.,positive,
review_000321,user_01883,movie_0731,4,2024-11-27,Smart TV,True,6.0,6.0,Fantastic cinematography and plot twists.,positive,0.671
review_000322,user_02091,movie_0925,3,2025-07-11,Mobile,True,2.0,3.0,Mixed feelings about this one.,neutral,0.566
review_000323,user_02000,movie_0582,3,2024-09-29,Mobile,False,0.0,1.0,It was okay. Nothing special.,neutral,0.546
review_000324,user_00611,movie_0598,2,2025-12-31,Mobile,True,1.0,2.0,Confusing plot. Hard to follow.,negative,0.224
review_000325,user_01575,movie_0128,4,2025-07-15,Smart TV,True,3.0,6.0,Absolutely loved this movie. Great acting and storyline.,positive,0.675
review_000326,user_03080,movie_0213,5,2025-08-17,Mobile,True,4.0,4.0,Outstanding direction and screenplay.,positive,0.985
review_000327,user_00739,movie_0711,4,2025-06-20,Laptop,True,,,Brilliant performance by the cast. Must watch!,positive,0.963
review_000328,user_03436,movie_0905,5,2025-10-19,Mobile,True,,,Perfect blend of drama and action.,positive,0.932
review_000329,user_09586,movie_0554,1,2025-11-28,Laptop,True,2.0,8.0,Slow paced and boring.,negative,0.127
review_000330,user_06855,movie_0773,4,2025-06-13,Tablet,True,5.0,6.0,Absolutely loved this movie. Great acting and storyline.,positive,0.731
review_000331,user_05666,movie_0896,3,2024-08-05,Smart TV,True,,,Not bad but not great either.,neutral,0.5
review_000332,user_04721,movie_0916,3,2025-09-25,Mobile,True,3.0,6.0,Has its moments but overall average.,neutral,
review_000333,user_05165,movie_0658,5,2024-08-22,Mobile,True,0.0,5.0,Amazing show! Couldn't stop watching.,positive,0.656
review_000334,user_00923,movie_0128,4,2024-12-19,Tablet,True,,,One of the best series I've ever watched. Highly recommend!,positive,0.672
review_000335,user_08098,movie_0799,5,2025-05-23,Laptop,True,2.0,5.0,Amazing show! Couldn't stop watching.,positive,0.992
review_000336,user_06223,movie_0685,5,2024-12-11,Laptop,False,,,This movie exceeded my expectations.,positive,0.791
review_000337,user_06580,movie_0833,2,2024-05-12,Mobile,False,4.0,4.0,Not my cup of tea. Too violent.,negative,0.154
review_000338,user_07540,movie_0011,3,2025-08-21,Smart TV,True,3.0,7.0,Decent watch but forgettable.,neutral,0.573
review_000339,user_01913,movie_0125,3,2024-07-09,Smart TV,True,5.0,5.0,Watchable but predictable.,neutral,0.545
review_000340,user_03455,movie_0519,3,2024-06-14,Tablet,True,6.0,6.0,Mixed feelings about this one.,neutral,0.585
review_000341,user_02317,movie_0478,3,2024-12-23,Smart TV,True,3.0,5.0,Okay for a one-time watch.,neutral,0.565
review_000342,user_07405,movie_0906,4,2025-05-02,Smart TV,True,1.0,8.0,Brilliant performance by the cast. Must watch!,positive,0.85
review_000343,user_09441,movie_0048,3,2025-09-09,Mobile,True,2.0,7.0,It's fine for background watching.,neutral,0.49
review_000344,user_08151,movie_0821,4,2025-02-17,Smart TV,True,2.0,6.0,This series is a masterpiece!,positive,0.975
review_000345,user_08328,movie_0898,2,2024-09-15,Tablet,True,0.0,3.0,Disappointing. Expected much more.,negative,0.161
review_000346,user_05033,movie_0224,5,2024-05-15,Smart TV,True,7.0,7.0,Absolutely loved this movie. Great acting and storyline.,positive,0.733
review_000347,user_07023,movie_0788,5,2025-10-10,Smart TV,True,8.0,11.0,Amazing show! Couldn't stop watching.,positive,0.653
review_000348,user_08735,movie_0593,3,2025-10-18,Laptop,True,2.0,5.0,Mixed feelings about this one.,neutral,0.514
review_000349,user_08842,movie_0222,3,2024-07-01,Smart TV,True,2.0,3.0,Has its moments but overall average.,neutral,0.549
review_000350,user_02051,movie_0644,3,2025-07-06,Smart TV,True,3.0,3.0,Could have been better.,neutral,0.505
review_000351,user_05340,movie_0088,1,2025-01-20,Smart TV,True,3.0,4.0,Poor acting and weak plot.,negative,0.002
review_000352,user_02755,movie_0458,5,2025-12-16,Smart TV,True,6.0,6.0,Fantastic cinematography and plot twists.,positive,0.945
review_000353,user_00929,movie_0720,4,2024-10-09,Mobile,True,4.0,7.0,Incredible story telling. Kept me engaged throughout.,positive,0.609
review_000354,user_01546,movie_0297,5,2024-10-18,Tablet,True,5.0,5.0,Fantastic cinematography and plot twists.,positive,0.707
review_000355,user_02520,movie_0257,3,2024-01-07,Mobile,True,3.0,3.0,Decent watch but forgettable.,neutral,0.502
review_000356,user_03889,movie_0659,4,2025-11-08,Laptop,True,,,Incredible story telling. Kept me engaged throughout.,positive,0.905
review_000357,user_02578,movie_0289,1,2024-02-18,Smart TV,False,1.0,4.0,Overhyped. Didn't live up to expectations.,negative,0.182
review_000358,user_03422,movie_0223,3,2024-04-16,Mobile,False,,,It's fine for background watching.,neutral,
review_000359,user_03691,movie_0793,5,2024-06-28,Laptop,False,5.0,5.0,Brilliant performance by the cast. Must watch!,positive,0.81
review_000360,user_03265,movie_0870,4,2025-05-19,Mobile,True,,,Amazing show! Couldn't stop watching.,positive,
review_000361,user_08889,movie_0134,5,2024-04-24,Smart TV,True,3.0,3.0,Fantastic cinematography and plot twists.,positive,0.88
review_000362,user_06532,movie_0413,4,2024-05-14,Smart TV,True,5.0,8.0,Incredible story telling. Kept me engaged throughout.,positive,0.675
review_000363,user_06575,movie_0096,4,2025-06-09,Tablet,True,3.0,6.0,Incredible story telling. Kept me engaged throughout.,positive,0.642
review_000364,user_09981,movie_0141,2,2024-10-21,Laptop,False,1.0,3.0,Not worth the time. Very predictable.,negative,0.203
review_000365,user_01144,movie_0202,4,2024-05-04,Mobile,True,3.0,6.0,This movie exceeded my expectations.,positive,0.666
review_000366,user_09128,movie_0127,2,2024-03-06,Laptop,False,0.0,3.0,Not my cup of tea. Too violent.,negative,0.213
review_000367,user_00115,movie_0641,5,2025-10-28,Smart TV,True,2.0,4.0,Fantastic cinematography and plot twists.,positive,
review_000368,user_05925,movie_0202,4,2024-12-16,Mobile,True,0.0,7.0,Amazing show! Couldn't stop watching.,positive,0.787
review_000369,user_01523,movie_0602,5,2025-11-08,Tablet,False,4.0,4.0,This movie exceeded my expectations.,positive,0.611
review_000370,user_09983,movie_0772,5,2025-07-16,Mobile,True,4.0,5.0,Fantastic cinematography and plot twists.,positive,0.866
review_000371,user_04392,movie_0875,3,2025-03-08,Smart TV,True,4.0,5.0,Watchable but predictable.,neutral,0.495
review_000372,user_01242,movie_0715,4,2024-08-20,Mobile,True,5.0,5.0,This movie exceeded my expectations.,positive,0.979
review_000373,user_02636,movie_0987,4,2024-01-19,Laptop,True,2.0,4.0,This movie exceeded my expectations.,positive,0.725
review_000374,user_06378,movie_0040,4,2024-08-05,Laptop,False,1.0,4.0,Brilliant performance by the cast. Must watch!,positive,0.685
